Account,Coin,Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Direction,Closed PnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp,time,date
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,PURR/USDC,0.28267,885.0,250.16,SELL,04-01-2025 18:09,304312.35,Sell,130.72251,0x657ba18f86c731a5fdcd041aa2ab3301fe00f8613393d78e24ff04068d62c25d,60615532662,True,0.087557,207000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,ETH,4024.0,9.9405,40000.57,SELL,17-12-2024 20:21,-251.467,Open Short,0.0,0xdbbcb02db630c3467159041976578702011c0096138da857748217de931ace3b,56022870409,False,4.000057,513000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,18.664,106.96,1996.3,SELL,25-02-2025 09:12,717.5358271,Sell,52.192187,0x906c474d45796495271b041e6a6737020316007105e2250549eb56c71078c03f,74662429025,True,0.698705,821000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8477e447846c758f5a675856001ea72298fd9cb5,WLD,3.1414,158.1,496.66,BUY,17-07-2024 16:35,-38491.1,Close Short,0.912237,0xd593e847aea321333ad4040da092a2016c009e412f2378039c854065bb3d185e,30144827435,True,0.173829,863000000000000.0,1720000000000.0,2024-07-03 09:46:40,2024-07-03
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.515,496.51,5717.31,SELL,03-04-2025 22:35,48966.76,Close Long,8.142764,0xe772c18d9de08aa659410420d613ca019400ede7e7e588b23476c93dda5f003f,83713441439,True,1.715193,873000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x083384f897ee0f19899168e3b1bec365f52a9012,SOL,271.0,42.11,11411.81,BUY,19-01-2025 14:06,-1993.1,Close Short,-6.02173,0x8bc89792578ee65cf6dc041bd3fe9a02035c00aac218fe873cc5242b4d2e44bc,64273466050,False,1.141181,184000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,INIT,0.92464,2703.0,2499.3,BUY,25-04-2025 10:23,-17843.0,Close Short,44.38326,0xb3c94cfd8bcde7808c33042233fbbe01d5000f30f500fee804944dbda6f61b33,88752077255,True,0.874755,80600000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,32.178,83.26,2679.14,BUY,22-12-2024 04:26,429.07,Open Long,0.0,0x592189a66a4b76b725200419c55ebb01a6001fd6c7adda8f715a3dc1577a58d0,57540818352,False,0.133957,705000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x39cef799f8b69da1995852eea189df24eb5cae3c,XRP,1.9465,257.0,500.25,BUY,10-04-2025 23:09,-77758.0,Close Short,0.1028,0x7538efec5f9b271cfb740421499bff0202c60091375066efa9e2b2ffeb06b671,85650250530,False,0.025012,334000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BERA,7.8284,64.4,504.15,BUY,08-02-2025 01:35,462.9,Open Long,0.0,0xca024788eca0558a6314041d54c2ec02013500184763eebb21735782057420cc,70540589802,False,0.050414,342000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8477e447846c758f5a675856001ea72298fd9cb5,ZRO,5.26,2.0,10.52,BUY,21-07-2024 07:59,-22862.4,Close Short,-0.7345,0x84503ab5206dd0fbd175040dd608420135006f99b9aa5198c2573d857993d235,30566209149,False,0.001052,671000000000000.0,1720000000000.0,2024-07-03 09:46:40,2024-07-03
0x8477e447846c758f5a675856001ea72298fd9cb5,kBONK,0.01498,37049.0,554.99,BUY,23-04-2025 04:40,-5719558.0,Close Short,-24.155948,0x4751860ddd00895a7f0604220f630802032e001ee80fff05a1746b743d858adb,88130217658,False,0.055499,495000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,14.929,35.94,536.55,SELL,19-03-2025 17:02,1665.39,Close Long,8.025402,0x52c675434f00191bffa6041fdaaa8e02010e0092909e73e3b522f9ed92d61098,80710364106,True,0.160964,1040000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,PURR/USDC,0.43201,143.0,61.78,SELL,14-12-2024 02:11,52647.71639,Sell,23.900294,0xf8b2a2a988d881ef4e55041928974b017c003f2348b9fc278b32a1e3ede30f16,55275900263,True,0.021622,813000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,13.55,375.46,5087.48,BUY,26-03-2025 20:36,-3457.34,Close Short,-85.567334,0xd5c9dbf02d72333c226e0420504e8d020348008c56881618adc1abc4a7d57368,81935945227,True,1.526244,1040000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x083384f897ee0f19899168e3b1bec365f52a9012,ETH,2725.0,0.367,1000.07,SELL,03-02-2025 22:21,-479.4799,Open Short,0.0,0xe81b608d6f8b5afffaad041d11ba960204e1006da8d1b59239edf5a8cd366c1d,69075802717,False,0.050003,207000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,HBAR,0.2573,97.0,24.96,BUY,21-12-2024 19:47,-1701.0,Close Short,0.543588,0xb7f3004eb3b91f2b7b990419c0328c01bd00bd91c4f0e3e4330c39eaf00c0095,57402308493,True,0.008735,593000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,JELLY,0.0302,2570.0,77.61,BUY,17-03-2025 23:08,-651035.0,Close Short,4.883,0x5bfc10d611d260ee77ee041fbe0acd0201fb0017b04f41882f3f35cd3871e34a,80397788714,True,0.026077,731000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x083384f897ee0f19899168e3b1bec365f52a9012,SOL,272.47,67.68,18440.77,SELL,19-01-2025 14:07,-2523.8,Open Short,0.0,0x9f124e92a8c2660fa6b7041bd402790201ab004c65e77e9d1ac4e8cf42885a7a,64273291376,False,1.844076,1100000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85365.0,1.88845,161207.53,SELL,18-04-2025 00:10,94.65339,Close Long,726.29787,0x326186dc9ef500c5b12d0421bc3be20202bf00616ee03113f29fb353549ca3b2,87215644427,True,37.077732,1090000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,98588.0,0.00015,14.79,SELL,21-02-2025 02:01,0.0292,Close Long,0.04527,0xed1896dc6baf92c41a81041e24bada01dc004341e13f7c1193b957ef299d84bf,73708904765,False,0.000739,158000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,ETH,1456.0,0.32,465.92,BUY,09-04-2025 18:55,-32.41,Close Short,1.4624,0xc0ffed7a3d7fdab62b5304213637310205e70093dc823a065a0d68f522da905e,85291020204,False,0.046592,46100000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,@107,24.135,102.65,2477.46,BUY,15-12-2024 10:26,91623.05099,Buy,0.0,0x0a5e149f821df559f3410419448d69015000e8bfd0f9588d107ac21d942c9b2d,55518718444,True,0.03592749,433000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,92951.0,0.0083,771.49,SELL,24-04-2025 23:02,64.62082,Close Long,0.4814,0x5edcb07c73b385bdae9204222c48760201b90050797e5570b797af975afea5e2,88643113971,True,0.177443,386000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,TAO,338.0,0.767,259.25,SELL,23-04-2025 12:34,62.345,Close Long,1.534,0xfa930787e9696209a7e0042214d2740203840087b2c85b91733f28b2545042c7,88235424362,False,0.025924,658000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85021.0,1.12936,96019.32,BUY,19-04-2025 22:11,1.36018,Open Long,0.0,0x19852afeb22c6515f1b40421daf7ed02010900086391d58a684e9e826788389b,87500570751,True,22.084442,821000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,86733.0,0.00015,13.01,SELL,21-04-2025 06:21,-9.53057,Open Short,0.0,0xd83aba0603eca74c5d270421f024cb020407001569e14154c79db01de636f0c7,87695730160,True,0.002992,291000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,@107,18.326,13.82,253.27,BUY,20-04-2025 07:42,686.1085737,Buy,0.0,0xfd263328fcc96c0b036e0421e13baf01e000c93e2de613d62ef15308f6dcb89c,87553459512,True,0.00483695,786000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85026.0,0.11761,9999.91,BUY,19-04-2025 22:11,10.8072,Open Long,0.0,0x19852afeb22c6515f1b40421daf7ed02010900086391d58a684e9e826788389b,87500570751,True,2.299978,722000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85300.0,0.00077,65.68,SELL,15-04-2025 09:05,45.51649,Close Long,0.423654,0x0000000000000000000000000000000000000000000000000000000000000000,86618342363,False,0.0,682000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,98599.0,0.02575,2538.92,BUY,07-02-2025 21:02,0.0,Open Long,0.0,0x26e945e47f6cede8e186041d51a6200203d000216dd69065e6dc949ba9317b4a,70493055104,True,0.888623,116000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,HYPE,16.974,14.04,238.31,BUY,18-04-2025 04:21,-1272.33,Close Short,1.096524,0x1cf503c5faf21d2426eb0421bf154a020271009d6a2dcd534fa86883782567da,87246507474,True,0.08341,637000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8477e447846c758f5a675856001ea72298fd9cb5,kBONK,0.051391,4100.0,210.7,BUY,18-11-2024 02:02,-4100.0,Close Short,2.2386,0x7faa77a3ff4461c03a3204170d27aa017b00308372dedb487199b3cafe17c282,48101073249,True,0.073746,320000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,HYPE,17.049,39.03,665.42,SELL,18-04-2025 04:10,-2360.97,Open Short,0.0,0x32ec3c3b958560fd907a0421bef57601e0008a40f3fb748a3764daf2d0f71e56,87245633013,True,0.232897,221000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,27.646,145.88,4033.0,SELL,30-01-2025 19:06,-2217.06,Open Short,0.0,0x91d6a99b1447c34a9ecc041ccf18c302020400f5e23bf8a963f2e0f974d72cea,67750972996,True,1.411549,992000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,HYPE,18.3,104.85,1918.75,BUY,24-04-2025 03:41,1202.83,Open Long,0.0,0x0b475f910e4df4dc413004221f20380201190079487af0809bcea1ae00d7e00b,88427288867,False,0.191875,116000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,17.018,10.0,170.18,BUY,04-03-2025 07:05,98962.95,Open Long,0.0,0x0da9499a4f175ba49d76041edcde290201be00d10e51a4ddb1283de38b113630,75775902057,False,0.008168,726000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,FARTCOIN,0.4486,2095.8,940.18,SELL,04-04-2025 20:11,-6411.0,Open Short,0.0,0xcad1d0393a849a186de90420e4fe600201a900c93804766862780f80a61c421d,83937306482,True,0.329061,345000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,@152,0.99719,847.15,844.77,SELL,21-04-2025 11:19,46716.51,Sell,0.008471,0x6e2869b2317a9a1bd7320421f377e702020300fe3e97aec6de9d615a6effbc76,87722541724,False,0.081096,415000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,IMX,2.7088,180.0,487.58,BUY,20-03-2024 03:16,-571.5,Close Short,8.334,0x65e2d0e015d71dc6ef6704081bb9b102014b00ca7467a14f3a39685df127cf11,14565546434,True,0.163827,240000000000000.0,1710000000000.0,2024-03-09 16:00:00,2024-03-09
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,30.2,36.29,1095.96,SELL,20-12-2024 21:38,26829.88443,Sell,84.488039,0x0000000000000000000000000000000000000000000000000000000000000000,57119532806,False,0.054797,558000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,HYPE,23.581,5.0,117.91,SELL,09-02-2025 01:40,-424.63,Open Short,0.0,0xa913cd6265b4bd625951041d64edb301fd006747ed42b8e57368038e9f8655b1,70806860178,True,0.041266,1040000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x513b8629fe877bb581bf244e326a047b249c4ff1,HYPE,14.657,107.71,1578.71,BUY,27-03-2025 07:02,8477.87,Open Long,0.0,0x3e0b4233d29eb7bb412804205793c902011f00d5d8e8c2ad92553e13e28bda39,82025657919,True,0.530444,109000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,16.41,15.0,246.15,BUY,13-04-2025 07:45,-7163.63,Close Short,3.738,0xe4aebadbde1f4f904bf404216ffdd902018500b8478f1ed3135ac1c07605ec6f,86143136611,True,0.086152,947000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,PURR,0.09229,1727.0,159.38,BUY,16-04-2025 11:09,-14389.0,Close Short,6.467615,0xb1b423fe8d298413a4960421a32e4901c40038bdd2e3804434e0a2d4f3e16e54,86872657091,True,0.053552,456000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8477e447846c758f5a675856001ea72298fd9cb5,ZRO,5.7649,38.5,221.95,SELL,03-01-2025 23:49,0.0,Open Short,0.0,0x4a5f72c4a99a8ea10736041a92cef001b0003472a3e65a04af68fa5790517aee,60482830093,True,0.077682,113000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,HYPE,23.659,83.83,1983.33,BUY,23-02-2025 19:26,-14537.28,Close Short,88.44065,0x6c8a9b8d1258e5b90f4e041e50ab7d016e005e3a40fa19262cee8fdae5b1c931,74267715946,True,0.694166,621000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,22.11,10.0,221.1,SELL,24-02-2025 19:02,20364.0,Close Long,2.156,0xfc703f5e141d6cb41868041e60b39201c300740070510ca82a8b7983039a63bf,74429385598,False,0.021225,389000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,KAITO,0.738,6757.0,4986.67,SELL,19-04-2025 16:34,-55739.0,Open Short,0.0,0x897dcb6fd3216386f8580421d73a880171002c61fc6d11cb249f800ca958310a,87455592358,False,0.498666,1110000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,15.875,31.49,499.9,SELL,26-03-2025 12:18,6588.15,Close Long,4.811672,0x33d6aa155c4e41a9e94b04204a8e120167006b7717dc60a3be15015214ab8106,81862067252,True,0.149971,224000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,IP,4.7294,2.5,11.82,SELL,31-03-2025 09:49,2476.1,Close Long,0.57725,0x4ad7468c9d3458394d5c04209b79ca019d00b049230e71745d344161f823230c,82826212231,False,0.001134,760000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,@107,21.949,0.51,11.19,SELL,24-02-2025 11:31,81.90791234,Sell,0.147069,0xdf4b05b48b98f7c9d341041e5b8fbb01ba000c9607976d4d99c53bb0047b211b,74392952769,True,0.003917,375000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,104218.0,0.01999,2083.32,SELL,30-01-2025 01:54,7.58356,Close Long,7.658169,0x211fd05fbdd2b0c80aed041cc395bf0105002132e78198d925f3f11a71ae5a09,66750208079,True,0.624995,428000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xb899e522b5715391ae1d4f137653e7906c5e2115,ETH,2419.3,1.1919,2883.56,BUY,02-03-2025 22:09,330.6081,Open Long,0.0,0x41e18be27eda81792ee5041ec6166202045200ba9c0cfcdc411487fbf2529da3,76363044785,True,0.968877,557000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x430f09841d65beb3f27765503d0f850b8bce7713,BERA,7.7559,247.2,1917.26,SELL,07-02-2025 11:33,49528.5,Close Long,176.372256,0x1d9626343f2b63f8abf8041d4b3954018500d2410569f262426f749027900898,70366370361,True,0.67104,48900000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,17.49,3.76,65.76,SELL,12-12-2024 11:34,21971.44011,Sell,13.37984,0x0000000000000000000000000000000000000000000000000000000000000000,54842085901,False,0.0,1040000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,28.326,51.0,1444.63,BUY,17-12-2024 12:31,24487.9851,Buy,0.0,0xa96fe516d06c7ea47eb704196fa24302014d00e15f3c1fc1f4cc06856887724c,55952406959,True,0.01529997,13300000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x430f09841d65beb3f27765503d0f850b8bce7713,LAYER,1.9521,106.0,206.92,SELL,18-04-2025 01:31,-68057.0,Open Short,0.0,0xa3bb1b682554b6e9f7020421bd281202023600804f98de0ac6b8230d636a50b7,87228368645,False,0.020692,625000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,ETH,2365.0,1.12,2648.8,SELL,31-01-2024 04:29,1.12,Close Long,-1.2544,0x8e83ff50857b73a736f004076592c70188003fe4de501a7f219519a006ea01cc,8482911057,True,0.6622,15074613320.0,1710000000000.0,2024-03-09 16:00:00,2024-03-09
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,21.474,1.0,21.47,BUY,24-02-2025 13:36,101912.48,Open Long,0.0,0x42e1e4baeab1e7ebd62d041e5cf8a40203950092ae1818b50ca09fb7914b20b9,74400900703,False,0.002061,62400000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,14.783,207.5,3067.47,BUY,20-03-2025 15:29,5449.87,Open Long,0.0,0xa01f86da423b760f51c5041fea2d8901af00d7b11d4a6ceb3221cc858173abd7,80910541651,True,0.920241,390000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,HYPE,26.75,6.22,166.38,SELL,14-02-2025 12:22,-25089.24,Open Short,0.0,0x82c62dd24c454838f7ad041dba9ac7017f00e7521af3421f1a0d84fc1bbca271,70034268569,False,0.008319,336000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8477e447846c758f5a675856001ea72298fd9cb5,MEME,0.002185,104984.0,229.39,BUY,21-04-2025 13:58,-348941.0,Close Short,4.094376,0xfb55ce1565c4e5b6e7960421f53cdf0201080014931c4b79cd1cf7ff96a4216e,87755599401,True,0.080286,529000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,12.808,3.0,38.42,SELL,14-03-2025 09:41,103695.15,Close Long,0.0987,0x34d9333bf6e05fad6920041f839542014e0092c01e08f604524f8aabb0e86170,79743319110,False,0.0,1100000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xb899e522b5715391ae1d4f137653e7906c5e2115,BTC,82584.0,0.24217,19999.37,SELL,10-04-2025 00:09,6.80771,Close Long,7.2651,0x2c29acb0452339bdfeca042139cb5002020a00f6e6994ddc92be67ac99d05d54,85396943593,True,5.99981,753000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x083384f897ee0f19899168e3b1bec365f52a9012,SOL,271.5,2.58,700.47,BUY,19-01-2025 14:10,-2495.05,Close Short,-0.687054,0x1d5a8ff688832a108ff9041bd40e0d0201f800b6e29497808c04f45fa725b468,64274308649,False,0.070047,1100000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,13.422,132.62,1780.03,SELL,12-03-2025 16:22,2176.854206,Sell,3.488225,0x8b6e8c61fae0ca699de1041f66d4590201b100f2ba7c791e7d02e119a77dd91d,79317464406,True,0.534007,722000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,17.443,291.56,5085.68,BUY,05-03-2025 17:13,-720.35,Close Short,118.606608,0xe75b4946aef46780a192041ef3b6db018800ae08d3b8715e3fc0f7de37bf7209,77354836301,True,1.525704,580000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,@37,0.009385,16728.0,156.99,SELL,17-12-2024 11:45,50693.96117,Sell,-8.243875,0x4dfd55e5541aac4f1f7f04196efa95012d00f670e37ef0ba69529f1be93f601f,55946837639,True,0.052749,1080000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,20.041,16.63,333.28,BUY,25-02-2025 05:23,171030.39,Open Long,0.0,0x6c50c02563b39e89a4c2041e67d0250204b1010d4d9c668e2b802f3f04c0d1d1,74597832154,True,0.111982,189000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,22.598,1.32,29.83,BUY,24-02-2025 07:17,9442.91,Open Long,0.0,0xfe1fdaff98e9b05bed96041e58a96101df008ecf9180d231146ac98e3c37d678,73505718936,False,0.002862,841000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61756,5329.3,3291.16,BUY,18-03-2025 22:25,488483.2,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,1.105829,866000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,16.724,0.65,10.87,SELL,17-04-2025 18:05,-14012.45,Open Short,0.0,0x60d2936df6c47f9236520421b812180201e5001fd507973eda6b788b4efe50c5,87152903408,True,0.003804,1100000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8477e447846c758f5a675856001ea72298fd9cb5,kBONK,0.0151,36754.0,554.99,BUY,23-04-2025 06:15,-3686551.0,Close Short,-12.827146,0x8d34a8edddeca65107970422107a6e0203130066788dfb0d06ffc709f40b630d,88138234007,False,0.055498,308000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,IP,4.47,33.6,150.19,BUY,25-02-2025 00:39,2173.7,Open Long,0.0,0x060fd910c039995e6ff1041e64901501c800c3cc294ce329d24a3683c70f9daf,74518104392,False,0.007509,501000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,ZEREBRO,0.02805,28520.0,799.99,BUY,22-04-2025 09:43,-500371.0,Close Short,34.5092,0x015eae83ff21f6a19b650422028bb0016900a5527cd57d7388b3e46039d8e1d8,87933474623,False,0.076798,403000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,JELLY,0.029479,16543.0,487.67,BUY,17-03-2025 23:08,-615375.0,Close Short,43.359203,0xb76f9a58adfa6385102a041fbe0b6b02024300913669a5e6ff79cfcab6f560ac,80397826199,True,0.163856,444000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,22.064,10.0,220.64,SELL,24-02-2025 18:52,109676.07,Close Long,1.696,0x8ebe62c892858c8dfb3e041e6098250202040078a329ec94d550f218679a05f1,74429390071,False,0.021181,42600000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x420ab45e0bd8863569a5efbb9c05d91f40624641,SOL,128.84,159.73,20579.61,BUY,18-03-2025 02:31,-266.73,Close Short,16555.93464,0xd437f8f8e36cb1d42ec3041fc05d82019600719cb382c39faa919ec87bea6133,80424603873,False,1.975642,337000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,HYPE,24.648,83.72,2063.53,SELL,11-02-2025 10:45,-5838.35,Open Short,0.0,0x229ed6097e1f30543603041d8b3c2a01c0001a47653ee17c37ca4ba7a690d5dd,71396858312,True,0.722235,565000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
